Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
171333805,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
171439452,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
171834026,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
171943590,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
172333986,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
172447437,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
172834314,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
172951418,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
173334366,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
173455268,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
173834453,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
173959148,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
174334642,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
174463148,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
174834772,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
