Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
51628849,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
51629713,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
52129121,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
52133712,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
52629311,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
52637478,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
53129298,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
53141380,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
53629369,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
53645485,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
54129702,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
54149528,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
54629642,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
54653386,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
55130003,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
55157370,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
55630044,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
55661189,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
56130173,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
56165091,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
56630283,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
56669090,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
57131501,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
57173076,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
57630486,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
57677133,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
58130823,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
58181050,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
58630843,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
58685015,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
59130960,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
59188838,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
59631183,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
59692849,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
60131321,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
60196914,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
60631422,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
60701464,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
61131656,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
61206066,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
61631697,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
61708822,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
62133815,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
62212764,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
62631987,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
62716597,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
