Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
14518408,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14622244,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14726262,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14831494,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
14886175,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
14934313,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15038290,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15142260,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15246209,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15350268,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15390266,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
15454292,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15558290,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15662300,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15766212,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15872236,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
15894427,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
15974212,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16078230,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16182063,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16286077,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16391027,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16398902,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
16494164,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16598212,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16702083,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16806153,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
16902293,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
16910173,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17014104,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17118222,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17222107,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17326022,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17406862,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
17430095,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17534042,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17638048,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17742080,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17846006,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
17910014,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
17950077,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18054090,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18157886,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18262054,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18366070,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18414109,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
18470033,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18574039,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18677978,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18781919,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18885975,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
18918754,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
18989999,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19093857,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19197902,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19301834,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19405866,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19424310,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
19509850,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19614053,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19717763,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19822070,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
19930401,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
19936654,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20037878,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20141921,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20245915,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20349979,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20429793,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
20455289,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20557938,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20661684,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20765809,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20869651,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
20933793,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
20974034,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21077781,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21181798,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21285757,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21389743,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21437851,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
21494013,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21597769,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21701578,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21805791,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21909607,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
21941648,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
22014885,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
22117678,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
22221799,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
22325719,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
22429535,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
22448193,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
22533938,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
22637707,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
22741672,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
22845581,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
22949583,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
22953641,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
23053625,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
23157494,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
23261577,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
23365584,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
23453598,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
23469588,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
23573552,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
23677576,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
23781579,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
23885553,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
23957557,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
23989409,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
24093570,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
24197559,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
24301510,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
24405535,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
24461532,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
24509380,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
24613583,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
24717484,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
24821437,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
24925469,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
24965335,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
25029510,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
25133401,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
25237396,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
25341719,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
25445390,000003CF,false,Rx,0,8,61,11,00,A3,A3,A3,A3,A3,
25469335,000003CF,false,Rx,0,8,69,01,A3,A3,A3,A3,A3,A3,
