Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
29643938,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
29728175,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
30144132,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
30232165,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
30312488,00000151,false,Rx,0,8,04,25,00,03,00,00,00,00,
30313132,00000551,false,Rx,0,8,74,A3,A3,A3,A3,A3,A3,A3,
30644138,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
30736024,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
31144217,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
31169817,00000151,false,Rx,0,8,04,25,00,00,00,00,00,00,
31170480,00000551,false,Rx,0,8,74,A3,A3,A3,A3,A3,A3,A3,
31241238,000003CF,false,Rx,0,8,69,00,A3,A3,A3,A3,A3,A3,
31644470,000003AF,false,Rx,0,8,B9,00,00,00,00,00,00,00,
